"Date","Time","ECA: IESO-Ontario Demand Historic Forecast","RTO: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Actual",
"2024-09-08","10:00","13615.70","13008.60","13008.60","13141.08",
"2024-09-08","11:00","14116.20","13141.40","13141.40","13072.98",
"2024-09-08","12:00","14273.90","13260.50","13260.50","13326.71",
"2024-09-08","13:00","14635.30","13477.80","13477.80","13508.43",
"2024-09-08","14:00","14938.80","13410.05","13410.05","13516.10",
"2024-09-08","15:00","14994.00","13369.60","13369.60","13605.97",
"2024-09-08","16:00","15374.40","13766.05","13766.05","13866.72",
"2024-09-08","17:00","15819.00","14317.15","14317.15","14335.77",
"2024-09-08","18:00","16404.70","14849.45","14849.45","15026.45",
"2024-09-08","19:00","16605.00","15207.00","15207.00","15384.22",
"2024-09-08","20:00","16614.20","15078.85","15078.85","15566.95",
"2024-09-08","21:00","16466.60","14858.30","14858.30","15426.32",
"2024-09-08","22:00","15774.10","14326.10","14326.10","14739.53",
"2024-09-08","23:00","14842.40","13451.70","13451.70","13957.17",
"2024-09-08","24:00","13898.20","12728.35","12728.35","13200.65",
"2024-09-09","01:00","13000.80","12074.15","12074.15","12497.13",
"2024-09-09","02:00","12462.40","11722.40","11722.40","12086.94",
"2024-09-09","03:00","12294.40","11586.45","11586.45","12001.41",
"2024-09-09","04:00","12118.70","11540.00","11540.00","11841.97",
"2024-09-09","05:00","12183.60","11735.70","11735.70","11959.64",
"2024-09-09","06:00","12630.00","12220.95","12220.95","12528.31",
"2024-09-09","07:00","13671.50","13322.90","13322.90","13650.78",
"2024-09-09","08:00","14801.60","14514.45","14514.45","15044.55",
"2024-09-09","09:00","15295.70","14976.50","14976.50","15482.16",
"2024-09-09","10:00","15570.30","14963.95","14963.95","15503.33",
"2024-09-09","11:00","15786.50","15078.30","15078.30","15702.31",
"2024-09-09","12:00","15913.00","15212.80","15212.80","15673.48",
"2024-09-09","13:00","16128.90","15304.45","15304.45","15927.48",
"2024-09-09","14:00","16416.00","15550.70","15550.70","16067.20",
"2024-09-09","15:00","16536.30","15562.20","15562.20","16041.00",
"2024-09-09","16:00","16670.40","15776.05","15776.05","16071.53",
"2024-09-09","17:00","17219.50","16392.65","16392.65","16552.50",
"2024-09-09","18:00","17578.60","17073.60","17073.60","17024.17",
"2024-09-09","19:00","17542.60","17296.30","17296.30","17197.67",
"2024-09-09","20:00","17520.90","17278.50","17278.50","17199.83",
"2024-09-09","21:00","17388.00","17161.60","17161.60","17143.50",
"2024-09-09","22:00","16752.90","16613.60","16613.60","16228.81",
"2024-09-09","23:00","15566.90","15439.20","15439.20","15255.03",
"2024-09-09","24:00","14421.20","14299.35","14299.35","14312.25",
"2024-09-10","01:00","13335.10","13314.85","13314.85","13308.92",
"2024-09-10","02:00","12784.80","12852.70","12852.70","12994.59",
"2024-09-10","03:00","12577.10","12612.45","12612.45","12726.34",
"2024-09-10","04:00","12339.00","12429.50","12429.50","12660.27",
"2024-09-10","05:00","12376.70","12461.55","12461.55","12679.17",
"2024-09-10","06:00","12757.90","12914.60","12914.60","13084.64",
"2024-09-10","07:00","13804.80","13916.60","13916.60","14120.58",
"2024-09-10","08:00","14949.90","15066.35","15066.35","15134.58",
"2024-09-10","09:00","15299.20","15296.75","15296.75","15255.32",
"2024-09-10","10:00","15451.00","15219.10","15219.10","15135.31",
"2024-09-10","11:00","15640.20","15311.95","15311.95","15181.89",
"2024-09-10","12:00","15740.90","15541.85","15541.85","",
"2024-09-10","13:00","15904.10","15616.15","15616.15","15513.92",
"2024-09-10","14:00","16208.30","15961.55","15961.55","15627.54",
"2024-09-10","15:00","16330.00","16168.20","16168.20","15388.58",
"2024-09-10","16:00","16505.80","16464.60","16464.60","15785.14",
"2024-09-10","17:00","17055.40","17196.75","17196.75","16532.22",
"2024-09-10","18:00","17400.20","17928.50","17928.50","17654.44",
"2024-09-10","19:00","17365.10","18021.70","18021.70","17733.50",
"2024-09-10","20:00","17371.10","17893.80","17893.80","17656.66",
"2024-09-10","21:00","17327.80","17711.20","17711.20","17657.96",
"2024-09-10","22:00","16674.20","16925.10","16925.10","16802.57",
"2024-09-10","23:00","15493.30","15773.15","15773.15","15599.62",
"2024-09-10","24:00","14373.20","14601.85","14601.85","14381.62",
"2024-09-11","01:00","13437.50","13481.20","13481.20","13421.27",
"2024-09-11","02:00","12885.60","12944.70","12944.70","12875.86",
"2024-09-11","03:00","12650.90","12601.90","12601.90","12526.17",
"2024-09-11","04:00","12416.30","12459.45","12459.45","12467.92",
"2024-09-11","05:00","12421.70","12522.55","12522.55","12577.94",
"2024-09-11","06:00","12811.50","12912.10","12912.10","12921.74",
"2024-09-11","07:00","13872.60","13990.60","13990.60","13996.59",
"2024-09-11","08:00","15072.90","15160.10","15160.10","15055.10",
"2024-09-11","09:00","15416.30","15367.45","15367.45","15225.42",
"2024-09-11","10:00","15475.60","15502.35","15502.35","15465.42",
"2024-09-11","11:00","15637.40","15830.85","15830.85","15688.83",
"2024-09-11","12:00","15734.70","16108.00","16108.00","15749.02",
"2024-09-11","13:00","15889.90","16537.85","16537.85","16000.37",
"2024-09-11","14:00","16166.40","16994.05","16994.05","16396.68",
"2024-09-11","15:00","16285.30","17351.05","17351.05","16788.79",
"2024-09-11","16:00","16464.70","17848.90","17848.90","17270.51",
"2024-09-11","17:00","17009.50","18549.30","18549.30","17973.83",
"2024-09-11","18:00","17354.80","19336.65","19336.65","18522.23",
"2024-09-11","19:00","17323.80","19256.25","19256.25","18426.66",
"2024-09-11","20:00","17345.50","19048.40","19048.40","18197.21",
"2024-09-11","21:00","17298.10","18701.30","18701.30","18166.59",
"2024-09-11","22:00","16638.20","17658.60","17658.60","17358.26",
"2024-09-11","23:00","15480.10","16476.35","16476.35","16068.17",
"2024-09-11","24:00","14357.50","15196.05","15196.05","14878.09",
"2024-09-12","01:00","13469.20","13833.35","13833.35","14064.55",
"2024-09-12","02:00","12902.90","13260.40","13260.40","13454.84",
"2024-09-12","03:00","12639.40","12873.95","12873.95","13044.41",
"2024-09-12","04:00","12411.50","12700.50","12700.50","12945.04",
"2024-09-12","05:00","12425.40","12679.55","12679.55","12975.07",
"2024-09-12","06:00","12827.40","13128.70","13128.70","13317.04",
"2024-09-12","07:00","13900.20","14221.30","14221.30","14363.39",
"2024-09-12","08:00","15067.80","15313.45","15313.45","15428.36",
"2024-09-12","09:00","15374.90","15603.05","15603.05","15867.58",
"2024-09-12","10:00","15443.10","15700.75","15700.75","16067.44",
"2024-09-12","11:00","15585.50","16167.95","16167.95","16435.96",
"2024-09-12","12:00","15711.70","16629.10","16629.10","16624.38",
"2024-09-12","13:00","15849.60","17069.65","17069.65","16976.49",
"2024-09-12","14:00","16075.30","17590.20","17590.20","17406.31",
"2024-09-12","15:00","16197.30","18033.20","18033.20","17763.17",
"2024-09-12","16:00","16395.70","18600.15","18600.15","18325.08",
"2024-09-12","17:00","16887.30","19171.40","19171.40","19075.45",
"2024-09-12","18:00","17237.40","19929.95","19929.95","19582.95",
"2024-09-12","19:00","17198.20","19746.95","19746.95","19340.77",
"2024-09-12","20:00","17266.10","19495.35","19495.35","19101.67",
"2024-09-12","21:00","17240.40","19047.45","19047.45","18883.83",
"2024-09-12","22:00","16593.00","18066.95","18066.95","18049.63",
"2024-09-12","23:00","15436.40","16901.55","16901.55","16817.33",
"2024-09-12","24:00","14343.30","15626.30","15626.30","15597.18",
"2024-09-13","01:00","13544.20","14700.55","14700.55","14692.48",
"2024-09-13","02:00","12973.10","14044.80","14044.80","13991.06",
"2024-09-13","03:00","12768.90","13569.35","13569.35","13484.99",
"2024-09-13","04:00","12522.20","13332.65","13332.65","13256.05",
"2024-09-13","05:00","12558.10","13310.20","13310.20","13071.25",
"2024-09-13","06:00","12935.10","13682.80","13682.80","13432.64",
"2024-09-13","07:00","13950.00","14692.60","14692.60","14477.92",
"2024-09-13","08:00","15083.30","15764.25","15764.25","15652.82",
"2024-09-13","09:00","15459.90","16144.25","16144.25","16068.88",
"2024-09-13","10:00","15576.40","16509.85","16509.85","16370.48",
"2024-09-13","11:00","15682.20","17000.00","17000.00","16866.05",
"2024-09-13","12:00","15759.70","17604.65","17604.65","17263.09",
"2024-09-13","13:00","15813.50","18052.45","18052.45","17707.07",
"2024-09-13","14:00","16032.50","18499.45","18499.45","18228.33",
"2024-09-13","15:00","16130.30","18727.20","18727.20","18625.74",
"2024-09-13","16:00","16159.40","19021.35","19021.35","18950.80",
"2024-09-13","17:00","16632.50","19593.85","19593.85","19542.39",
"2024-09-13","18:00","16898.60","20081.25","20081.25","20056.47",
"2024-09-13","19:00","16791.20","19928.40","19928.40","19707.64",
"2024-09-13","20:00","16680.40","19470.75","19470.75","19241.02",
"2024-09-13","21:00","16625.30","18974.25","18974.25","18973.15",
"2024-09-13","22:00","15991.40","18030.15","18030.15","17943.64",
"2024-09-13","23:00","14961.30","16953.40","16953.40","16765.21",
"2024-09-13","24:00","13947.20","15771.10","15771.10","15586.85",
"2024-09-14","01:00","13278.10","14765.45","14765.45","14581.65",
"2024-09-14","02:00","12681.00","13985.70","13985.70","13859.44",
"2024-09-14","03:00","12296.60","13426.10","13426.10","13215.54",
"2024-09-14","04:00","12066.10","13042.95","13042.95","12963.77",
"2024-09-14","05:00","12011.80","12863.80","12863.80","13049.63",
"2024-09-14","06:00","12049.60","12975.00","12975.00","13084.34",
"2024-09-14","07:00","12541.70","13321.35","13321.35","13435.58",
"2024-09-14","08:00","12808.60","13689.05","13689.05","13752.41",
"2024-09-14","09:00","13557.40","14386.60","14386.60","14331.85",
"2024-09-14","10:00","14097.00","15596.90","15596.90","15282.98",
"2024-09-14","11:00","14630.50","16486.25","16486.25","15920.23",
"2024-09-14","12:00","14858.90","17210.10","17210.10","16342.16",
"2024-09-14","13:00","15041.70","17687.75","17687.75","17060.35",
"2024-09-14","14:00","15095.00","17946.70","17946.70","17587.51",
"2024-09-14","15:00","15225.90","18142.45","18142.45","17776.09",
"2024-09-14","16:00","15568.80","18412.80","18412.80","18090.86",
"2024-09-14","17:00","15940.60","18858.65","18858.65","18739.62",
"2024-09-14","18:00","16402.80","19286.90","19286.90","19287.69",
"2024-09-14","19:00","16137.00","18925.75","18925.75","19033.30",
"2024-09-14","20:00","16129.60","18758.85","18758.85","18280.66",
"2024-09-14","21:00","15711.90","17856.60","17856.60","17832.87",
"2024-09-14","22:00","15039.70","16936.05","16936.05","16885.17",
"2024-09-14","23:00","14318.60","16157.75","16157.75","15764.85",
"2024-09-14","24:00","13495.60","15092.20","15092.20","14960.08",
"2024-09-15","01:00","12752.30","14127.15","14127.15","14426.29",
"2024-09-15","02:00","12274.40","13484.35","13484.35","13534.56",
"2024-09-15","03:00","11933.70","13125.45","13125.45","13061.63",
"2024-09-15","04:00","11689.80","12827.70","12827.70","12953.12",
"2024-09-15","05:00","11652.90","12710.40","12710.40","12761.00",
"2024-09-15","06:00","11652.60","12610.60","12610.60","12717.28",
"2024-09-15","07:00","11974.30","12953.60","12953.60","12917.75",
"2024-09-15","08:00","12221.90","13145.50","13145.50","13118.52",
"2024-09-15","09:00","12852.30","13805.45","13805.45","13729.27",
"2024-09-15","10:00","13338.20","14611.75","14611.75","14918.64",
"2024-09-15","11:00","13647.70","15492.80","15492.80","15864.04",
"2024-09-15","12:00","13866.10","16156.35","16156.35","16590.83",
"2024-09-15","13:00","14148.00","17000.75","17000.75","17331.97",
"2024-09-15","14:00","14433.40","17343.55","17343.55","18062.47",
"2024-09-15","15:00","14444.20","18014.55","18014.55","18627.91",
"2024-09-15","16:00","14979.80","18344.40","18344.40","19085.78",
"2024-09-15","17:00","15516.90","18895.30","18895.30","19617.19",
"2024-09-15","18:00","16256.40","19571.85","19571.85","20387.78",
"2024-09-15","19:00","16489.90","19624.00","19624.00","20355.25",
"2024-09-15","20:00","16576.80","19363.90","19363.90","19659.63",
"2024-09-15","21:00","16367.00","18851.00","18851.00","19101.84",
"2024-09-15","22:00","15652.80","17597.00","17597.00","18204.74",
"2024-09-15","23:00","14777.50","16645.45","16645.45","16995.42",
"2024-09-15","24:00","13788.00","15394.45","15394.45","15806.70",
"2024-09-16","01:00","13053.80","14498.00","14498.00","14753.97",
"2024-09-16","02:00","12445.40","13837.95","13837.95","14047.37",
"2024-09-16","03:00","12265.20","13427.75","13427.75","13511.43",
"2024-09-16","04:00","12139.00","13235.00","13235.00","13259.37",
"2024-09-16","05:00","12191.80","13189.40","13189.40","13536.85",
"2024-09-16","06:00","12630.70","13607.80","13607.80","13879.84",
"2024-09-16","07:00","13769.00","14756.25","14756.25","14736.33",
"2024-09-16","08:00","15003.00","16006.35","16006.35","15970.73",
"2024-09-16","09:00","15346.20","16500.80","16500.80","16417.03",
"2024-09-16","10:00","15534.00","16950.90","16950.90","17052.99",
"2024-09-16","11:00","15699.50","17463.35","17463.35","17829.78",
"2024-09-16","12:00","15773.30","18019.65","18019.65","18069.58",
"2024-09-16","13:00","15913.30","18578.80","18578.80","18671.33",
"2024-09-16","14:00","16133.50","19075.55","19075.55","19377.52",
"2024-09-16","15:00","16329.70","19369.35","19369.35","19786.33",
"2024-09-16","16:00","16406.30","19751.20","19751.20","20341.60",
"2024-09-16","17:00","17025.90","20335.60","20335.60","21042.41",
"2024-09-16","18:00","17424.30","21079.05","21079.05","21546.47",
"2024-09-16","19:00","17304.20","20862.35","20862.35","21438.38",
"2024-09-16","20:00","17398.70","20519.60","20519.60","20851.13",
"2024-09-16","21:00","17350.60","20047.30","20047.30","20154.02",
"2024-09-16","22:00","16566.50","18839.25","18839.25","19078.25",
"2024-09-16","23:00","15329.60","17514.50","17514.50","17487.84",
"2024-09-16","24:00","14257.30","16090.65","16090.65","16078.95",
"2024-09-17","01:00","13461.10","14886.45","14886.45","14907.34",
"2024-09-17","02:00","12808.40","14112.05","14112.05","14236.88",
"2024-09-17","03:00","12590.80","13704.20","13704.20","13797.82",
"2024-09-17","04:00","12423.00","13453.25","13453.25","13557.92",
"2024-09-17","05:00","12395.80","13377.40","13377.40","13491.51",
"2024-09-17","06:00","12812.80","13715.65","13715.65","13782.08",
"2024-09-17","07:00","13926.30","14877.95","14877.95","14804.72",
"2024-09-17","08:00","15132.90","16051.10","16051.10","16092.33",
"2024-09-17","09:00","15390.70","16382.10","16382.10","16373.83",
"2024-09-17","10:00","15492.40","16663.85","16663.85","16757.36",
"2024-09-17","11:00","15603.40","17102.30","17102.30","17532.58",
"2024-09-17","12:00","15676.00","17577.00","17577.00","17827.85",
"2024-09-17","13:00","15778.00","17969.70","17969.70","18331.54",
"2024-09-17","14:00","15974.70","18417.10","18417.10","18726.89",
"2024-09-17","15:00","16153.10","18740.10","18740.10","19152.44",
"2024-09-17","16:00","16257.80","18970.10","18970.10","19359.57",
"2024-09-17","17:00","16865.50","19582.15","19582.15","19817.92",
"2024-09-17","18:00","17208.20","20252.95","20252.95","20360.78",
"2024-09-17","19:00","17092.40","20030.85","20030.85","20023.92",
"2024-09-17","20:00","17261.70","19817.60","19817.60","19542.57",
"2024-09-17","21:00","17244.10","19425.30","19425.30","19097.93",
"2024-09-17","22:00","16489.40","18430.50","18430.50","18157.08",
"2024-09-17","23:00","15269.70","17131.10","17131.10","16759.24",
"2024-09-17","24:00","14201.70","15821.50","15821.50","15387.52",
"2024-09-18","01:00","13414.70","14500.15","14500.15","14348.84",
"2024-09-18","02:00","12775.50","13913.70","13913.70","13510.56",
"2024-09-18","03:00","12579.20","13576.45","13576.45","13116.87",
"2024-09-18","04:00","12414.50","13321.45","13321.45","13097.07",
"2024-09-18","05:00","12389.10","13256.00","13256.00","13052.50",
"2024-09-18","06:00","12817.30","13655.00","13655.00","13191.21",
"2024-09-18","07:00","13934.00","14819.60","14819.60","14322.42",
"2024-09-18","08:00","15143.10","16022.95","16022.95","15744.53",
"2024-09-18","09:00","15403.10","16417.50","16417.50","16200.05",
"2024-09-18","10:00","15504.10","16627.65","16627.65","16357.09",
"2024-09-18","11:00","15566.30","16842.10","16842.10","16889.92",
"2024-09-18","12:00","15644.30","16917.55","16917.55","17363.57",
"2024-09-18","13:00","15725.80","17125.00","17125.00","17833.05",
"2024-09-18","14:00","15908.60","17545.15","17545.15","18210.45",
"2024-09-18","15:00","16106.50","17820.85","17820.85","18541.61",
"2024-09-18","16:00","16197.90","17885.10","17885.10","18906.08",
"2024-09-18","17:00","16782.90","18440.20","18440.20","19628.30",
"2024-09-18","18:00","17137.40","18887.45","18887.45","20180.01",
"2024-09-18","19:00","17026.60","18778.65","18778.65","19812.90",
"2024-09-18","20:00","17232.30","18867.90","18867.90","19503.00",
"2024-09-18","21:00","17203.50","18650.70","18650.70","19175.30",
"2024-09-18","22:00","16439.40","17806.55","17806.55","18303.33",
"2024-09-18","23:00","15220.10","16682.25","16682.25","16968.09",
"2024-09-18","24:00","14166.50","15408.10","15408.10","15716.47",
"2024-09-19","01:00","13356.60","14392.85","14392.85","14660.36",
"2024-09-19","02:00","12746.60","13828.80","13828.80","13878.92",
"2024-09-19","03:00","12557.80","13481.85","13481.85","13538.11",
"2024-09-19","04:00","12393.70","13281.25","13281.25","13375.25",
"2024-09-19","05:00","12401.10","13184.70","13184.70","13228.48",
"2024-09-19","06:00","12836.70","13583.30","13583.30","13621.77",
"2024-09-19","07:00","13955.10","14755.60","14755.60","14778.77",
"2024-09-19","08:00","15166.30","15925.65","15925.65","15879.46",
"2024-09-19","09:00","15361.90","16190.10","16190.10","16142.25",
"2024-09-19","10:00","15451.50","16418.80","16418.80","16478.13",
"2024-09-19","11:00","15501.10","16793.40","16793.40","17124.74",
"2024-09-19","12:00","15645.20","17143.35","17143.35","17424.06",
"2024-09-19","13:00","15705.40","17531.65","17531.65","18221.67",
"2024-09-19","14:00","15846.30","17944.70","17944.70","18790.80",
"2024-09-19","15:00","16017.40","18319.95","18319.95","19106.38",
"2024-09-19","16:00","16103.00","18656.25","18656.25","19714.52",
"2024-09-19","17:00","16620.10","19292.95","19292.95","20441.29",
"2024-09-19","18:00","16977.80","19867.95","19867.95","20886.45",
"2024-09-19","19:00","16885.50","19737.45","19737.45","20469.85",
"2024-09-19","20:00","17139.60","19592.35","19592.35","19837.99",
"2024-09-19","21:00","17110.70","19156.05","19156.05","19361.47",
"2024-09-19","22:00","16353.30","18207.40","18207.40","18419.35",
"2024-09-19","23:00","15198.30","16847.15","16847.15","16990.08",
"2024-09-19","24:00","14150.10","15554.70","15554.70","15642.48",
"2024-09-20","01:00","13458.10","14561.00","14561.00","14560.77",
"2024-09-20","02:00","12813.60","13898.80","13898.80","13922.61",
"2024-09-20","03:00","12663.60","13486.50","13486.50","13452.70",
"2024-09-20","04:00","12489.70","13243.15","13243.15","13217.72",
"2024-09-20","05:00","12503.20","13181.35","13181.35","13253.36",
"2024-09-20","06:00","12910.40","13495.05","13495.05","13642.70",
"2024-09-20","07:00","13935.40","14534.60","14534.60","14476.88",
"2024-09-20","08:00","15125.40","15690.70","15690.70","15545.85",
"2024-09-20","09:00","15455.30","16073.85","16073.85","16311.48",
"2024-09-20","10:00","15514.80","16292.30","16292.30","16635.72",
"2024-09-20","11:00","15520.60","16716.55","16716.55","17294.65",
"2024-09-20","12:00","15614.20","17163.95","17163.95","17783.58",
"2024-09-20","13:00","15648.60","17527.95","17527.95","18287.17",
"2024-09-20","14:00","15758.60","17934.40","17934.40","18625.49",
"2024-09-20","15:00","15923.30","18320.00","18320.00","18664.52",
"2024-09-20","16:00","15870.30","18415.25","18415.25","18952.67",
"2024-09-20","17:00","16317.90","19107.95","19107.95","19179.28",
"2024-09-20","18:00","16568.90","19648.20","19648.20","19742.67",
"2024-09-20","19:00","16440.70","19338.10","19338.10","19172.67",
"2024-09-20","20:00","16540.90","18932.40","18932.40","18680.40",
"2024-09-20","21:00","16476.50","18447.15","18447.15","18286.13",
"2024-09-20","22:00","15759.80","17538.20","17538.20","17589.73",
"2024-09-20","23:00","14727.20","16361.00","16361.00","16507.92",
"2024-09-20","24:00","13744.20","15122.15","15122.15","15458.18",
"2024-09-21","01:00","13052.40","14359.70","14359.70","14392.98",
"2024-09-21","02:00","12490.50","13633.45","13633.45","13819.28",
"2024-09-21","03:00","12025.20","13158.65","13158.65","13638.88",
"2024-09-21","04:00","11863.50","12812.25","12812.25","13369.26",
"2024-09-21","05:00","11861.50","12810.00","12810.00","13221.86",
"2024-09-21","06:00","11946.50","12916.70","12916.70","13242.53",
"2024-09-21","07:00","12434.00","13227.35","13227.35","13682.63",
"2024-09-21","08:00","12831.90","13707.70","13707.70","14083.59",
"2024-09-21","09:00","13463.30","14295.25","14295.25","14804.57",
"2024-09-21","10:00","13738.00","15184.55","15184.55","15508.33",
"2024-09-21","11:00","14255.60","15848.10","15848.10","16204.23",
"2024-09-21","12:00","14359.50","16236.40","16236.40","16868.25",
"2024-09-21","13:00","14595.20","16754.10","16754.10","17283.62",
"2024-09-21","14:00","14625.90","17009.25","17009.25","17496.47",
"2024-09-21","15:00","14537.40","16972.60","16972.60","17794.75",
"2024-09-21","16:00","14810.90","17068.00","17068.00","18194.63",
"2024-09-21","17:00","15348.20","17577.10","17577.10","18623.56",
"2024-09-21","18:00","15813.90","18033.55","18033.55","18923.97",
"2024-09-21","19:00","15971.00","17867.45","17867.45","18571.41",
"2024-09-21","20:00","16040.00","17729.95","17729.95","18185.85",
"2024-09-21","21:00","15390.90","17069.15","17069.15","17722.47",
"2024-09-21","22:00","14739.60","16293.15","16293.15","16928.81",
"2024-09-21","23:00","14005.40","15249.85","15249.85","16033.13",
"2024-09-21","24:00","13316.10","14358.30","14358.30","15025.88",
"2024-09-22","01:00","12595.20","13965.60","13965.60","14137.33",
"2024-09-22","02:00","12125.80","13252.05","13252.05","13425.27",
"2024-09-22","03:00","11779.90","12851.05","12851.05","12977.75",
"2024-09-22","04:00","11631.20","12661.85","12661.85","12688.42",
"2024-09-22","05:00","11608.10","12570.05","12570.05","12528.46",
"2024-09-22","06:00","11675.90","12545.50","12545.50","12508.72",
"2024-09-22","07:00","11967.10","12885.45","12885.45","12717.19",
"2024-09-22","08:00","12169.30","13140.60","13140.60","12988.48",
"2024-09-22","09:00","12809.90","13837.00","13837.00","13567.08",
"2024-09-22","10:00","13249.10","14541.65","14541.65","14358.97",
"2024-09-22","11:00","13467.90","15120.40","15120.40","15082.40",
"2024-09-22","12:00","13682.20","15434.05","15434.05","15617.37",
"2024-09-22","13:00","13984.20","16136.60","16136.60","16159.00",
"2024-09-22","14:00","14075.00","16467.95","16467.95","16589.18",
"2024-09-22","15:00","14193.90","16790.25","16790.25","17092.60",
"2024-09-22","16:00","14645.30","17059.15","17059.15","17623.23",
"2024-09-22","17:00","15133.50","17726.05","17726.05","18078.47",
"2024-09-22","18:00","15895.90","18279.70","18279.70","18291.26",
"2024-09-22","19:00","16258.50","18404.05","18404.05","18105.44",
"2024-09-22","20:00","16371.10","18346.10","18346.10","18070.72",
"2024-09-22","21:00","16285.60","18037.20","18037.20","17860.22",
"2024-09-22","22:00","15402.30","16967.00","16967.00","17181.63",
"2024-09-22","23:00","14494.10","15858.80","15858.80","16153.32",
"2024-09-22","24:00","13548.40","14791.00","14791.00","15094.29",
"2024-09-23","01:00","12629.20","13753.85","13753.85","14314.89",
"2024-09-23","02:00","12133.80","13271.35","13271.35","13783.19",
"2024-09-23","03:00","12078.50","13014.30","13014.30","13456.90",
"2024-09-23","04:00","12026.50","12871.15","12871.15","13210.74",
"2024-09-23","05:00","12071.10","12947.65","12947.65","13197.52",
"2024-09-23","06:00","12546.60","13437.40","13437.40","13694.43",
"2024-09-23","07:00","13666.40","14564.05","14564.05","14713.58",
"2024-09-23","08:00","14999.50","15931.60","15931.60","16131.71",
"2024-09-23","09:00","15257.80","16516.40","16516.40","16750.41",
"2024-09-23","10:00","15322.20","16774.05","16774.05","17217.92",
"2024-09-23","11:00","15361.20","16907.00","16907.00","17464.94",
"2024-09-23","12:00","15356.50","16942.75","16942.75","17495.28",
"2024-09-23","13:00","15508.10","17112.60","17112.60","17648.24",
"2024-09-23","14:00","15619.10","17185.55","17185.55","17696.22",
"2024-09-23","15:00","15799.20","17317.95","17317.95","17433.28",
"2024-09-23","16:00","15838.20","17520.60","17520.60","17439.08",
"2024-09-23","17:00","16337.80","17921.25","17921.25","17754.85",
"2024-09-23","18:00","16799.50","18128.75","18128.75","18061.86",
"2024-09-23","19:00","16821.60","18052.95","18052.95","17905.36",
"2024-09-23","20:00","17154.50","18220.80","18220.80","18072.69",
"2024-09-23","21:00","16935.50","17915.90","17915.90","17738.67",
"2024-09-23","22:00","16112.00","17014.15","17014.15","17056.97",
"2024-09-23","23:00","14924.20","15887.65","15887.65","15933.12",
"2024-09-23","24:00","13859.30","14717.10","14717.10","14626.88",
"2024-09-24","01:00","13034.10","13846.05","13846.05","13874.62",
"2024-09-24","02:00","12488.90","13292.55","13292.55","13338.11",
"2024-09-24","03:00","12393.70","13090.25","13090.25","13077.27",
"2024-09-24","04:00","12295.10","12911.45","12911.45","12910.59",
"2024-09-24","05:00","12286.50","12972.10","12972.10","12861.83",
"2024-09-24","06:00","12725.80","13374.40","13374.40","13268.54",
"2024-09-24","07:00","13844.70","14545.25","14545.25","14456.63",
"2024-09-24","08:00","15123.10","15857.70","15857.70","15860.37",
"2024-09-24","09:00","15337.50","16300.75","16300.75","16536.88",
"2024-09-24","10:00","15328.40","16444.20","16444.20","16834.78",
"2024-09-24","11:00","15305.50","16546.45","16546.45","17018.33",
"2024-09-24","12:00","15311.10","16486.25","16486.25","16936.24",
"2024-09-24","13:00","15436.90","16718.85","16718.85","16967.41",
"2024-09-24","14:00","15528.30","16874.95","16874.95","16990.91",
"2024-09-24","15:00","15669.60","17115.25","17115.25","16911.74",
"2024-09-24","16:00","15717.40","17264.55","17264.55","16924.30",
"2024-09-24","17:00","16183.60","17618.85","17618.85","17324.42",
"2024-09-24","18:00","16615.10","17948.75","17948.75","17622.02",
"2024-09-24","19:00","16628.10","17791.00","17791.00","17441.42",
"2024-09-24","20:00","17011.70","18042.60","18042.60","17565.53",
"2024-09-24","21:00","16833.00","17697.80","17697.80","17126.33",
"2024-09-24","22:00","16018.10","16869.25","16869.25","16383.47",
"2024-09-24","23:00","14861.00","15783.00","15783.00","15262.59",
"2024-09-24","24:00","13813.40","14527.65","14527.65","14247.33",
"2024-09-25","01:00","13002.60","13455.25","13455.25","13557.27",
"2024-09-25","02:00","12472.20","12983.80","12983.80","13116.07",
"2024-09-25","03:00","12364.70","12816.00","12816.00","12737.98",
"2024-09-25","04:00","12262.70","12694.80","12694.80","12605.70",
"2024-09-25","05:00","12253.30","12761.80","12761.80","12701.56",
"2024-09-25","06:00","12686.10","13129.85","13129.85","13060.64",
"2024-09-25","07:00","13815.10","14327.10","14327.10","14077.22",
"2024-09-25","08:00","15107.30","15705.05","15705.05","15485.38",
"2024-09-25","09:00","15342.80","16300.85","16300.85","16191.21",
"2024-09-25","10:00","15255.70","16515.10","16515.10","16532.97",
"2024-09-25","11:00","15278.20","16652.65","16652.65","16734.70",
"2024-09-25","12:00","15259.10","16717.50","16717.50","16883.73",
"2024-09-25","13:00","15354.00","16830.80","16830.80","16961.87",
"2024-09-25","14:00","15449.70","16950.05","16950.05","16975.39",
"2024-09-25","15:00","15591.10","17106.85","17106.85","16929.22",
"2024-09-25","16:00","15621.70","17146.00","17146.00","17061.05",
"2024-09-25","17:00","16102.90","17548.85","17548.85","17816.98",
"2024-09-25","18:00","16566.00","17889.25","17889.25","18211.42",
"2024-09-25","19:00","16587.20","17803.80","17803.80","17929.77",
"2024-09-25","20:00","16990.90","17921.25","17921.25","17994.40",
"2024-09-25","21:00","16834.30","17646.60","17646.60","17865.66",
"2024-09-25","22:00","15958.80","16790.30","16790.30","17147.96",
